Genero,Campesino,Estrato,Autoidentificacion_Etnica,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,Disponibilidad_Equipo,tiempo_segundos,Eje_tematico,Eje Final,Puntaje_eje_tematico_selecionado,linea_1_programacion,linea_2_inteligecia_artificial,linea_3_analisis_de_datos,linea_4_blockchain,linea_5_arquitectura_en_la_nube,linea_1_des_programacion,linea_2_des_inteligecia_artificial,linea_3_des_analisis_de_datos,linea_4_des_blockchain,linea_5_des_arquitectura_en_la_nube,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,area_1_des_alfabetizacion_datos,area_2_des_comunicacion_y_colaboracion,area_3_des_contenidos_digitales,area_4_des_seguridad,area_5_des_solucion_de_problemas,Matriculado (SI o NO),"Estado (FORMADO, NO APROBADO, INACTIVO, EN FORMACION)",Programa de Formación (Nombre del Curso),"Cohorte (1,2,3,4,5,6,7 o 8)","Tipo de formación (PRESENCIAL,VIRTUAL,HIBRIDO)",Nivel,Asistencia horas,Total_horas posibles,dia,mes,year
,0,2,0,2,0,1,0,1,6214,3,3,83.5714,84.1071,83.4821,83.8393,83.5714,81.0714,0,0,0,0,0,93,95,99,94,85,31,0,0,0,0,0,1,1,2,0,2,3,159,1,17,12,2023
1.0,0,2,0,6,0,0,0,1,7109,1,1,85.625,86.9643,85,85.625,83.0357,83.4821,0,0,0,0,0,95,93,106,89,92,22,0,0,0,0,0,1,2,1,0,1,2,0,1,16,12,2023
0.0,0,2,0,2,0,0,0,1,6361,3,3,82.7679,85.8036,83.8393,84.9107,82.7679,82.3214,0,0,0,0,0,95,92,104,90,89,25,0,0,0,0,0,1,2,3,0,2,3,0,1,18,12,2023
0.0,0,3,0,2,0,1,0,1,6211,3,3,79.7321,81.6964,81.25,80.9821,79.7321,79.0179,0,0,0,2,2,89,92,97,87,86,37,0,0,0,0,0,1,1,5,9,2,2,159,1,17,12,2023
0.0,0,1,0,6,0,0,0,1,6369,0,0,85.1786,85.1786,81.25,82.0536,84.1071,80.8036,0,0,0,0,0,89,87,102,101,84,34,0,0,0,0,0,1,1,5,0,2,2,159,1,18,12,2023
1.0,1,1,2,4,0,0,0,1,6990,0,0,86.7857,86.7857,85.3571,85.7143,83.0357,85.8929,0,0,0,0,0,96,92,102,88,100,28,0,0,0,0,0,1,1,5,0,1,2,159,1,17,12,2023
0.0,0,2,0,6,0,0,0,1,4826,1,1,82.5,81.3393,81.0714,82.5,80.625,78.0357,0,0,0,0,2,94,93,97,88,80,25,0,0,0,0,2,1,1,1,9,2,2,159,1,18,12,2023
1.0,0,3,0,6,0,1,0,1,4354,1,1,77.1429,76.6964,75.1786,77.1429,76.6964,75.5357,2,2,2,2,2,89,82,88,87,81,22,0,0,0,0,0,1,3,1,0,1,2,33,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,6813,1,1,85.5357,85.7143,85,85.5357,83.0357,81.25,0,0,0,0,0,95,97,105,89,85,34,0,0,0,0,0,1,1,1,0,2,3,153,1,18,12,2023
1.0,1,2,0,5,0,1,1,1,5705,1,1,86.875,87.5893,85.9821,86.875,83.3036,85.7143,0,0,0,0,0,98,93,105,87,98,37,0,0,0,0,0,1,2,1,0,2,3,0,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,7250,0,0,75.8036,75.8036,74.4643,78.3929,75.9821,65.8929,2,2,2,2,2,91,90,100,85,49,20,0,0,0,0,1,1,1,5,0,1,2,159,1,18,12,2023
1.0,0,3,0,2,0,1,0,1,6504,0,0,48.125,48.125,55.5357,61.6071,38.75,30.8036,1,1,2,1,1,82,89,92,0,0,21,0,0,0,1,1,1,1,5,0,1,1,130,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,7130,0,0,87.8571,87.8571,86.4286,86.3393,83.75,85.0893,0,0,0,0,0,95,95,106,89,96,37,0,0,0,0,0,1,1,5,0,2,3,159,1,16,12,2023
1.0,1,1,0,2,0,0,0,1,6952,3,3,73.8393,68.4821,66.4286,74.7321,73.8393,49.5536,2,2,2,2,1,91,90,101,91,0,18,0,0,0,0,1,1,3,3,0,2,1,42,1,17,12,2023
1.0,0,4,0,5,1,0,0,1,7220,3,3,77.4107,75,72.5893,77.9464,77.4107,59.5536,2,2,2,2,1,90,92,105,93,26,23,0,0,0,0,1,1,1,5,0,2,1,129,1,18,12,2023
1.0,0,2,0,2,0,0,0,1,5946,1,1,85.5357,85.8036,83.5714,85.5357,85.7143,82.5893,0,0,0,0,0,97,92,101,99,85,28,0,0,0,0,0,1,1,4,0,1,2,159,1,16,12,2023
1.0,0,2,0,6,0,0,0,1,2249,1,1,35.8929,9.64286,13.6607,35.8929,19.2857,17.9464,1,1,1,1,1,93,15,0,0,0,8,0,1,1,1,1,1,3,1,0,2,1,99,1,18,12,2023
1.0,1,2,0,4,0,0,0,1,7097,0,0,71.6071,71.6071,70.1786,78.5714,74.0179,53.8393,2,2,2,2,1,97,93,106,83,11,29,0,0,0,0,1,1,1,5,0,2,1,156,1,18,12,2023
1.0,0,3,0,2,0,0,0,1,7119,0,0,76.6071,76.6071,75.5357,80.0893,78.6607,64.1071,2,2,0,2,2,93,95,103,91,38,26,0,0,0,0,1,1,3,5,0,1,1,114,1,18,12,2023
0.0,0,3,0,2,0,0,0,1,5941,1,1,84.6429,84.8214,84.0179,84.6429,81.7857,79.9107,0,0,0,0,2,94,96,105,87,83,37,0,0,0,0,0,1,3,5,0,2,2,3,1,17,12,2023
1.0,0,2,0,6,0,0,0,1,6323,4,4,80,83.125,77.5893,81.875,80.0893,80,0,2,0,0,2,96,77,101,91,86,31,0,2,0,0,0,1,2,2,9,2,1,0,1,17,12,2023
1.0,0,4,0,7,0,0,0,1,3978,2,2,81.4286,80.0893,81.4286,79.7321,80.5357,76.4286,0,0,2,0,2,85,98,94,91,78,31,0,0,0,0,2,1,2,4,0,2,3,0,1,18,12,2023
1.0,0,3,0,2,6,0,0,1,7176,0,0,63.8393,63.8393,61.6964,66.0714,66.0714,62.8571,2,2,2,2,2,81,66,72,78,62,20,0,2,2,2,2,1,1,5,9,2,1,159,1,17,12,2023
0.0,0,2,0,3,0,0,0,1,2111,1,1,69.4643,67.3214,70.0893,69.4643,69.375,69.2857,2,2,2,2,2,79,83,71,76,78,16,2,0,2,2,2,1,1,1,0,2,1,155,1,18,12,2023
1.0,1,2,0,2,0,0,0,1,6997,2,2,58.4821,52.3214,58.4821,65.5357,40.8929,32.7679,1,1,2,1,1,87,91,102,0,0,15,0,0,0,1,1,1,3,2,0,2,1,120,1,16,12,2023
0.0,0,3,0,5,0,0,0,1,7071,0,0,79.1964,79.1964,78.3929,79.6429,79.375,76.25,2,2,2,2,2,90,89,93,90,78,21,0,0,0,0,2,1,1,5,0,2,2,156,1,18,12,2023
1.0,1,1,0,2,0,0,1,1,5260,0,0,85.9821,85.9821,85,85.1786,84.6429,80.625,0,0,0,0,0,93,98,105,95,81,37,0,0,0,0,0,1,1,5,0,2,3,159,1,16,12,2023
1.0,0,2,0,4,0,0,0,1,780,2,2,40.1786,21.7857,40.1786,51.6071,32.9464,25.8036,1,1,1,1,1,96,80,17,0,0,13,0,2,1,1,1,1,3,1,0,2,2,159,1,18,12,2023
1.0,0,2,0,6,0,1,0,1,5679,1,1,81.7857,83.5714,82.3214,81.7857,79.6429,80.7143,0,0,0,2,0,89,91,101,85,91,28,0,0,0,0,0,1,1,1,9,1,2,159,1,16,12,2023
1.0,0,1,0,5,0,0,0,1,6903,0,0,65.0893,65.0893,64.4643,73.2143,68.3036,46.7857,2,2,2,2,1,92,89,99,76,0,21,0,0,0,2,1,1,3,5,0,1,2,3,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,4454,3,3,80.1786,82.5893,79.5536,82.0536,80.1786,79.1964,0,2,0,0,2,94,85,100,89,84,34,0,0,0,0,0,1,1,5,0,2,3,156,1,17,12,2023
1.0,0,2,0,5,0,0,0,1,4621,0,0,80.0893,80.0893,81.6964,80.7143,79.6429,78.75,0,0,0,2,2,89,96,92,86,86,25,0,0,0,0,0,1,3,5,0,2,1,30,1,18,12,2023
1.0,0,2,0,4,0,0,0,1,6945,1,1,84.375,84.6429,81.6071,84.375,83.0357,78.8393,0,0,0,0,2,96,90,105,94,77,17,0,0,0,0,2,1,2,1,0,2,3,0,1,17,12,2023
1.0,0,1,0,6,0,0,0,1,6838,1,1,84.1071,82.4107,79.9107,84.1071,81.1607,78.6607,0,2,0,0,2,100,87,100,89,79,28,0,0,0,0,2,1,1,1,9,2,1,159,1,17,12,2023
1.0,0,2,0,6,0,1,0,1,1477,1,1,22.8571,5.71429,5.71429,22.8571,11.4286,11.4286,1,1,1,1,1,64,0,0,0,0,0,2,1,1,1,1,1,1,1,9,1,1,159,1,18,12,2023
0.0,0,1,0,6,0,0,0,1,5580,1,1,84.4643,85.8929,85.0893,84.4643,83.125,85.5357,0,0,0,0,0,93,93,99,90,100,28,0,0,0,0,0,1,1,1,9,2,3,159,1,18,12,2023
0.0,0,1,0,2,0,0,0,1,3769,2,2,78.2143,75.8036,78.2143,76.1607,73.6607,75.625,2,2,2,2,2,83,92,87,75,88,22,0,0,0,2,0,1,3,4,0,1,2,39,1,17,12,2023
0.0,0,2,0,2,0,0,0,1,7025,0,0,83.3036,83.3036,81.0714,82.5893,80.3571,77.1429,0,0,0,0,2,92,91,105,88,77,23,0,0,0,0,2,1,1,5,0,2,1,159,1,18,12,2023
0.0,0,2,0,4,0,1,0,1,7020,0,0,61.875,61.875,63.2143,70,66.25,44.9107,2,2,2,2,1,86,91,92,74,0,18,0,0,0,2,1,1,1,5,0,2,1,129,1,18,12,2023
1.0,0,3,0,2,0,0,0,1,6926,1,1,58.5714,38.8393,52.5893,58.5714,37.6786,29.2857,1,1,1,1,1,85,94,64,0,0,13,0,0,2,1,1,1,2,1,0,2,1,0,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,6200,2,2,82.3214,84.0179,82.3214,82.5,81.7857,81.875,0,0,0,0,0,91,90,99,91,91,31,0,0,0,0,0,1,1,5,0,2,1,144,1,17,12,2023
1.0,0,2,0,6,0,0,0,1,6988,4,4,82.0536,85,83.3036,85.4464,83.8393,82.0536,0,0,0,0,0,98,92,101,93,86,37,0,0,0,0,0,1,1,1,0,2,2,159,1,18,12,2023
1.0,0,2,0,5,0,0,0,1,5511,2,2,78.9286,78.6607,78.9286,79.1071,77.7679,80.1786,2,2,2,2,0,90,87,87,84,94,22,0,0,0,0,0,1,3,4,0,2,1,6,1,17,12,2023
1.0,1,3,2,5,0,0,0,1,7099,2,2,65.1786,67.7679,65.1786,74.7321,73.5714,55.3571,2,2,2,2,1,96,81,91,90,19,20,0,0,0,0,1,1,3,4,0,2,2,52,1,16,12,2023
1.0,0,3,0,2,0,0,0,1,6582,0,0,28.125,28.125,46.875,54.8214,35.625,27.4107,1,1,1,1,1,91,92,33,0,0,10,0,0,1,1,1,1,1,5,0,2,1,150,1,18,12,2023
1.0,0,2,0,5,0,1,0,1,6993,0,0,73.3036,73.3036,72.0536,79.5536,76.5179,57.5,2,2,2,2,1,97,94,104,88,19,26,0,0,0,0,1,1,1,5,0,1,1,159,1,17,12,2023
1.0,0,2,0,5,0,0,0,1,2474,0,0,72.8571,72.8571,72.9464,76.1607,74.1071,72.6786,2,2,2,2,2,92,82,82,81,76,31,0,0,0,0,2,1,1,5,9,2,2,159,1,17,12,2023
1.0,0,2,0,2,0,0,0,1,7013,1,1,52.3214,17.1429,41.5179,52.3214,34.2857,26.1607,1,1,1,1,1,101,91,0,0,0,8,0,0,1,1,1,1,1,1,0,2,3,159,1,17,12,2023
1.0,0,2,0,6,0,0,0,1,6353,0,0,85.1786,85.1786,81.6071,83.4821,81.5179,81.6071,0,0,0,0,0,94,86,104,90,89,31,0,0,0,0,0,1,1,5,0,2,3,159,1,18,12,2023
1.0,0,5,0,6,0,0,0,1,6940,2,2,83.75,84.1964,83.75,83.75,80.2679,81.4286,0,0,0,0,0,93,94,102,83,91,23,0,0,0,0,0,1,3,4,0,2,2,69,1,18,12,2023
0.0,0,3,0,7,0,0,0,1,6337,1,1,82.1429,86.0714,83.125,82.1429,82.5893,83.0357,0,0,0,0,0,87,89,103,94,94,25,0,0,0,0,0,1,1,1,0,2,3,159,1,18,12,2023
0.0,0,4,0,7,0,0,0,1,2138,2,2,83.9286,84.0179,83.9286,84.1071,83.9286,82.7679,0,0,0,0,0,94,95,96,94,90,31,0,0,0,0,0,1,2,4,0,2,1,0,1,18,12,2023
0.0,0,2,0,6,0,1,0,1,7005,1,1,83.0357,83.2143,83.3929,83.0357,83.5714,80.1786,0,0,0,0,0,91,97,97,95,83,27,0,0,0,0,0,1,2,1,0,2,2,0,1,18,12,2023
1.0,0,4,0,6,0,0,0,1,6602,4,4,79.4643,82.1429,80.9821,81.875,80,79.4643,0,0,0,2,2,92,90,98,87,86,34,0,0,0,0,0,1,2,2,9,2,2,0,1,17,12,2023
1.0,0,3,0,6,0,0,0,1,1117,3,3,21.25,10.625,18.3929,37.3214,21.25,18.6607,1,1,1,1,1,90,29,0,0,0,8,0,1,1,1,1,1,2,3,9,2,1,0,1,18,12,2023
1.0,0,2,2,6,0,0,0,1,4774,0,0,74.4643,74.4643,70.3571,76.1607,76.25,68.8393,2,2,2,2,2,92,76,91,92,59,31,0,2,0,0,1,1,2,5,9,2,1,0,1,18,12,2023
0.0,0,4,0,4,0,0,1,1,7184,0,0,53.0357,53.0357,60.4464,68.9286,44.1964,35,1,2,2,1,1,95,95,99,4,0,15,0,0,0,1,1,0,0,0,0,0,0,-1,0,17,12,2023
,0,4,0,6,0,0,0,1,6995,2,2,70.625,71.5179,70.625,76.875,74.0179,58.75,2,2,2,2,1,93,90,98,84,29,23,0,0,0,0,1,0,0,0,0,0,0,-1,0,17,12,2023
1.0,0,2,0,6,0,0,0,1,5613,3,3,75.625,71.6964,72.6786,74.4643,75.625,73.3929,2,2,2,2,2,88,83,75,88,78,31,0,0,2,0,2,1,1,1,11,2,1,147,1,18,12,2023
1.0,0,3,0,6,0,1,0,1,7053,4,4,73.125,78.6607,75.3571,77.9464,78.8393,73.125,2,2,2,2,2,88,83,96,94,69,34,0,0,0,0,2,1,1,2,13,2,2,135,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,3489,2,2,73.6607,75.5357,73.6607,78.125,77.2321,72.2321,2,2,2,2,2,94,82,89,89,68,31,0,0,0,0,2,1,2,4,0,2,1,0,1,18,12,2023
0.0,0,2,0,5,3,0,0,1,7022,0,0,85.4464,85.4464,82.5,82.3214,81.6071,82.4107,0,0,0,0,0,89,88,103,91,93,31,0,0,0,0,0,1,1,5,11,2,2,150,1,18,12,2023
1.0,0,1,1,2,0,0,0,1,2170,0,0,11.1607,11.1607,23.2143,36.6071,22.3214,18.3036,1,1,1,1,1,80,45,0,0,0,5,2,1,1,1,1,1,1,5,0,1,1,159,1,18,12,2023
1.0,0,3,0,7,0,0,0,1,4064,4,4,18.125,9.82143,14.375,36.25,19.6429,18.125,1,1,1,1,1,93,17,0,0,0,5,0,1,1,1,1,1,3,2,0,2,1,15,1,16,12,2023
1.0,0,3,0,2,0,0,0,1,5330,4,4,80.3571,84.2857,81.9643,81.0714,81.25,80.3571,0,0,0,0,0,86,90,102,92,88,37,0,0,0,0,0,1,1,2,9,2,2,159,1,17,12,2023
1.0,0,3,0,5,0,0,0,1,6993,3,3,84.6429,85.9821,84.1964,85.4464,84.6429,82.9464,0,0,0,0,0,96,93,102,95,88,26,0,0,0,0,0,1,1,3,11,2,1,159,1,18,12,2023
1.0,0,1,0,2,0,0,0,1,7190,0,0,55.4464,55.4464,60.1786,70.0893,45.2679,35.9821,1,2,2,1,1,97,90,105,7,0,12,0,0,0,1,1,1,1,5,0,1,2,159,1,18,12,2023
1.0,0,1,0,6,0,0,0,1,4489,0,0,77.2321,77.2321,76.875,79.1964,75.2679,75.3571,2,2,2,2,2,93,86,92,78,81,19,0,0,0,2,0,1,1,5,0,1,1,159,1,18,12,2023
1.0,0,1,0,2,0,0,0,1,6800,2,2,52.2321,48.5714,52.2321,61.7857,37.7679,30.8929,1,1,2,1,1,87,77,95,0,0,12,0,2,0,1,1,1,1,4,0,2,1,155,1,18,12,2023
0.0,0,2,0,6,0,0,0,1,7040,1,1,79.4643,81.7857,80.1786,79.4643,79.4643,75.5357,0,0,2,2,2,84,92,102,90,76,19,0,0,0,0,2,1,1,1,9,2,2,159,1,18,12,2023
0.0,0,2,0,6,0,0,0,1,3323,1,1,76.25,71.4286,73.75,76.25,71.0714,70,2,2,2,2,2,92,88,84,70,72,16,0,0,0,2,2,1,3,1,0,2,2,93,1,18,12,2023
0.0,0,1,0,6,0,1,0,1,6432,2,2,82.6786,87.5,82.6786,84.1964,84.1071,83.8393,0,0,0,0,0,93,85,106,97,92,34,0,0,0,0,0,1,1,4,0,2,1,156,1,17,12,2023
0.0,0,5,0,7,0,0,0,1,7186,1,1,82.5893,79.7321,78.6607,82.5893,81.875,70.8929,2,2,0,0,2,96,95,101,95,54,23,0,0,0,0,1,1,2,5,0,2,1,0,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,7152,2,2,61.6964,57.9464,61.6964,71.1607,50.2679,38.3929,1,2,2,1,1,96,91,105,21,0,21,0,0,0,1,1,1,3,4,0,2,2,21,1,18,12,2023
1.0,0,4,0,7,0,0,0,1,6443,0,0,84.0179,84.0179,81.7857,82.3214,81.0714,78.8393,0,0,0,0,2,90,91,104,90,82,37,0,0,0,0,0,1,1,5,0,1,2,159,1,18,12,2023
1.0,0,2,0,5,0,0,0,1,1274,1,1,33.9286,8.92857,11.6071,33.9286,17.8571,16.9643,1,1,1,1,1,90,10,0,0,0,5,0,1,1,1,1,1,2,1,0,1,1,0,1,18,12,2023
1.0,0,2,2,5,0,0,0,1,5193,1,1,77.5893,73.0357,74.375,77.5893,69.9107,72.0536,2,2,2,2,2,95,85,88,64,79,25,0,0,0,2,2,1,2,1,0,2,1,0,1,18,12,2023
1.0,0,3,0,5,0,0,0,1,4874,0,0,67.4107,67.4107,70,67.5893,67.1429,66.25,2,2,2,2,2,72,85,77,72,73,16,2,0,2,2,2,1,1,5,9,2,1,159,1,18,12,2023
0.0,0,4,0,6,0,0,0,1,6859,2,2,80.2679,83.3036,80.2679,82.6786,81.1607,78.8393,0,0,0,0,2,94,87,102,91,81,37,0,0,0,0,0,1,1,5,0,2,2,153,1,18,12,2023
0.0,0,3,0,7,0,0,0,1,6026,1,1,80.7143,81.0714,80.1786,80.7143,79.0179,78.125,0,0,0,2,2,90,90,97,86,84,22,0,0,0,0,0,1,1,1,0,2,3,159,1,17,12,2023
0.0,0,3,0,2,0,1,0,1,5575,0,0,85.0893,85.0893,81.3393,82.6786,81.4286,81.9643,0,0,0,0,0,92,85,103,91,91,28,0,0,0,0,0,1,3,5,0,2,1,4,1,18,12,2023
1.0,0,2,0,5,0,0,0,1,4939,2,2,86.4286,86.1607,86.4286,87.1429,84.2857,84.5536,0,0,0,0,0,99,98,101,89,93,22,0,0,0,0,0,1,1,4,0,2,2,153,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,6642,2,2,83.3036,82.2321,83.3036,83.0357,81.6071,81.4286,0,0,0,0,0,93,96,94,88,90,25,0,0,0,0,0,1,2,4,0,2,1,0,1,16,12,2023
1.0,0,2,0,2,0,0,0,1,7008,0,0,82.5,82.5,80.3571,81.875,80.8036,76.25,0,0,0,0,2,91,91,103,91,74,25,0,0,0,0,2,1,1,5,0,2,1,135,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,6587,4,4,83.3036,82.6786,84.1071,82.9464,81.25,83.3036,0,0,0,0,0,92,96,93,86,97,25,0,0,0,0,0,1,1,1,0,2,2,159,1,18,12,2023
1.0,0,3,0,5,0,0,1,1,5809,3,3,68.3929,59.1964,59.2857,71.0714,68.3929,46.5179,1,1,2,2,1,98,81,80,82,0,26,0,0,2,0,1,1,2,1,0,2,1,0,1,18,12,2023
1.0,0,4,0,6,0,1,0,1,7039,4,4,42.3214,62.1429,62.5893,70.9821,59.2857,42.3214,2,2,2,1,1,90,88,104,51,0,15,0,0,0,1,1,1,1,2,0,2,2,159,1,18,12,2023
1.0,0,3,0,6,0,1,0,1,4695,2,2,85.8036,86.7857,85.8036,84.375,83.3929,83.75,0,0,0,0,0,90,96,104,91,94,31,0,0,0,0,0,1,2,4,0,2,2,0,1,16,12,2023
1.0,0,2,0,2,0,0,0,1,1936,1,1,66.9643,63.5714,63.5714,66.9643,66.3393,66.3393,2,2,2,2,2,83,69,66,75,73,22,0,2,2,2,2,1,1,5,0,1,1,149,1,16,12,2023
0.0,0,3,0,4,0,0,0,1,3638,2,2,81.6964,83.3929,81.6964,83.5714,82.3214,79.7321,0,0,0,0,2,95,91,100,92,82,37,0,0,0,0,0,1,3,5,0,2,1,30,1,18,12,2023
0.0,0,3,0,5,0,0,0,1,6971,0,0,73.0357,73.0357,71.6071,78.2143,75.2679,58.125,2,2,2,2,1,94,92,103,86,24,26,0,0,0,0,1,1,1,5,0,2,1,159,1,17,12,2023
1.0,0,4,0,6,0,0,0,1,6979,0,0,78.125,78.125,77.8571,79.5536,79.4643,68.0357,2,2,2,2,2,88,97,101,92,51,23,0,0,0,0,1,1,1,5,0,2,2,156,1,18,12,2023
1.0,0,1,0,6,0,0,0,1,3515,1,1,81.25,83.5714,83.0357,81.25,80.5357,80.5357,0,0,0,0,0,86,94,100,88,90,37,0,0,0,0,0,1,1,1,9,2,3,159,1,18,12,2023
1.0,1,1,0,2,0,0,0,1,6863,1,1,81.6071,84.9107,81.9643,81.6071,80.8929,82.2321,0,0,0,0,0,88,87,102,90,94,29,0,0,0,0,0,1,1,1,9,2,2,159,1,16,12,2023
1.0,0,2,0,6,0,0,0,1,4303,2,2,85.1786,85.8036,85.1786,86.875,85.9821,84.7321,0,0,0,0,0,100,95,98,96,91,37,0,0,0,0,0,1,1,4,0,2,3,153,1,16,12,2023
1.0,0,3,0,5,4,0,0,1,6887,0,0,82.2321,82.2321,80.8036,81.1607,80.8929,80.2679,0,0,0,0,0,90,89,96,91,88,31,0,0,0,0,0,1,2,5,9,2,2,0,1,18,12,2023
0.0,0,2,0,4,0,0,0,1,2891,4,4,72.6786,72.9464,75,75.2679,74.6429,72.6786,2,2,2,2,2,86,89,81,82,77,22,0,0,0,0,2,1,2,2,9,2,2,0,1,18,12,2023
1.0,0,1,0,4,0,0,0,1,6157,1,1,86.3393,88.125,86.0714,86.3393,85.4464,85.2679,0,0,0,0,0,95,94,105,95,94,37,0,0,0,0,0,1,3,1,0,2,3,21,1,17,12,2023
0.0,0,2,2,2,0,0,0,1,5160,1,1,82.0536,84.2857,83.0357,82.0536,82.8571,79.375,0,0,0,0,2,87,95,102,95,82,37,0,0,0,0,0,1,2,1,0,2,3,0,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,30,2,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,3,4,0,2,1,3,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,4431,1,1,82.6786,82.9464,84.5536,82.6786,84.8214,81.9643,0,0,0,0,0,89,100,92,98,88,31,0,0,0,0,0,1,2,1,0,2,2,0,1,17,12,2023
1.0,0,3,0,4,0,0,0,1,6528,3,3,61.3393,59.7321,60.8929,72.5,61.3393,43.75,1,2,2,2,1,100,85,93,56,0,12,0,0,0,1,1,1,3,4,0,2,1,6,1,17,12,2023
0.0,0,3,0,4,0,0,0,1,6548,3,3,50.625,50,55.3571,65,50.625,37.0536,1,1,2,1,1,92,84,79,34,0,15,0,0,2,1,1,1,3,1,0,2,1,3,1,17,12,2023
0.0,0,4,0,7,0,1,0,1,5916,2,2,82.5893,82.7679,82.5893,83.3929,79.6429,81.4286,0,0,0,2,0,95,92,98,82,92,34,0,0,0,0,0,1,1,4,0,2,3,153,1,18,12,2023
1.0,0,3,0,7,0,0,0,1,4652,3,3,77.5893,79.9107,78.5714,79.7321,77.5893,77.0536,2,2,2,2,2,90,87,96,84,83,31,0,0,0,0,0,1,1,2,0,2,1,159,1,18,12,2023
1.0,0,2,0,4,0,0,0,1,4071,1,1,81.4286,81.3393,79.4643,81.4286,78.5714,80.0893,0,2,0,2,0,94,85,96,84,90,28,0,0,0,0,0,1,1,1,0,2,3,159,1,18,12,2023
1.0,0,4,0,7,0,0,0,1,68,0,0,0.178571,0.178571,0.178571,0.714286,0.357143,0.357143,1,1,1,1,1,2,0,0,0,0,0,1,1,1,1,1,1,2,5,9,2,1,0,1,17,12,2023
1.0,0,3,0,7,0,0,0,1,6328,4,4,78.5714,81.7857,79.2857,82.4107,80.625,78.5714,0,2,0,0,2,96,86,98,90,81,31,0,0,0,0,0,1,1,2,9,2,2,159,1,18,12,2023
1.0,0,4,0,3,0,0,0,1,4288,2,2,80.4464,83.75,80.4464,82.1429,82.2321,80.3571,0,0,0,0,0,92,86,100,95,85,28,0,0,0,0,0,1,1,4,0,2,3,156,1,18,12,2023
1.0,0,4,0,6,0,1,0,1,2740,0,0,66.5179,66.5179,68.8393,70.8036,64.6429,72.0536,2,2,2,2,2,88,75,70,59,92,34,0,2,2,1,0,1,1,1,0,1,1,159,1,18,12,2023
1.0,0,2,0,5,0,0,0,1,6473,0,0,85.5357,85.5357,84.9107,84.8214,83.6607,81.6071,0,0,0,0,0,93,97,103,92,86,34,0,0,0,0,0,1,1,5,0,2,1,159,1,18,12,2023
1.0,0,2,1,2,0,0,0,1,7015,2,2,74.0179,76.25,74.0179,80.8929,80,62.0536,2,2,0,2,2,97,93,104,96,28,20,0,0,0,0,1,1,1,4,0,2,1,159,1,18,12,2023
1.0,0,1,0,5,0,0,0,1,6553,2,2,74.5536,72.9464,74.5536,75.4464,77.0536,73.2143,2,2,2,2,2,87,88,78,90,75,25,0,0,2,0,2,1,1,4,0,1,2,159,1,18,12,2023
0.0,0,2,0,2,0,1,0,1,7065,1,1,83.5714,83.0357,81.7857,83.5714,81.25,81.0714,0,0,0,0,0,96,90,98,88,88,31,0,0,0,0,0,1,1,1,0,2,2,159,1,18,12,2023
0.0,0,3,0,6,0,0,0,1,1326,0,0,5.53571,5.53571,5.53571,22.1429,11.0714,11.0714,1,1,1,1,1,62,0,0,0,0,0,2,1,1,1,1,1,1,5,0,2,1,159,1,17,12,2023
0.0,0,3,0,6,0,1,1,1,6416,2,2,81.7857,83.9286,81.7857,83.8393,83.3036,79.6429,0,0,0,0,2,95,91,101,95,80,28,0,0,0,0,2,1,3,4,0,2,2,105,1,18,12,2023
1.0,0,2,0,6,0,0,0,1,6285,1,1,78.0357,77.4107,75.3571,78.0357,75,77.2321,2,2,2,2,2,92,79,90,80,88,31,0,2,0,2,0,1,2,1,0,2,2,0,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,5774,4,4,83.2143,85.0893,82.0536,83.5714,83.9286,83.2143,0,0,0,0,0,94,87,99,97,91,31,0,0,0,0,0,1,1,2,0,2,3,159,1,17,12,2023
1.0,0,2,2,5,0,0,0,1,6013,3,3,82.1429,84.2857,84.375,84.1964,82.1429,81.0714,0,0,0,0,0,93,97,101,88,87,22,0,0,0,0,0,1,1,4,0,2,1,138,1,17,12,2023
,1,2,2,2,0,0,0,1,601,0,0,1.78571,1.78571,1.78571,7.14286,3.57143,3.57143,1,1,1,1,1,20,0,0,0,0,0,1,1,1,1,1,1,1,5,0,1,2,159,1,18,12,2023
1.0,0,3,0,6,0,0,0,1,6195,4,4,83.3929,85.8929,84.5536,85.0893,82.5,83.3929,0,0,0,0,0,95,93,103,88,93,37,0,0,0,0,0,1,2,1,0,2,1,0,1,17,12,2023
